country,location_name,latitude,longitude,YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS10M,WS50M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN
India,Mumbai,19.07,72.87,2025,8,20,17,24.71,21.71,5.88,8.03,225.3,93.69,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,18,24.38,16.75,5.37,7.87,224,94.43,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,19,24.36,14.28,5.14,7.98,223.8,93.77,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,20,24.43,13.76,5.01,8.03,223.9,93.26,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,21,24.41,17.49,5.03,8.12,224.4,93.22,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,22,24.34,20.48,5.09,8.23,225.3,93.28,-999,-999,-999
India,Mumbai,19.07,72.87,2025,8,20,23,24.26,23.36,5.4,8.47,226.8,93.41,-999,-999,-999
India,Mumbai,19.07,72.87,2025,1,1,0,20.73,0,3.48,6.87,51.1,79.75,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,1,20.28,0,3.73,7.31,61.3,80.09,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,2,19.87,0,3.97,7.64,69.5,80.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,3,19.47,0,4.18,7.78,75.7,81.26,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,4,19.08,0,4.25,7.73,80.3,82.25,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,5,18.67,0,4.15,7.57,83.6,83.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,6,18.33,0,4.01,7.38,86.9,84.65,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,7,19.75,0,4.85,6.59,90.1,77.82,78.62,80.12,222.02
India,Mumbai,19.07,72.87,2025,1,1,8,22.03,0,4.68,5.24,91.2,69.68,254.43,258.5,500.17
India,Mumbai,19.07,72.87,2025,1,1,9,25.64,0,4.72,5.65,97.9,57.74,390.33,392.75,738.05
India,Mumbai,19.07,72.87,2025,1,1,10,29.06,0,4.34,5.2,103.2,47.36,494.12,495.02,913.15
India,Mumbai,19.07,72.87,2025,1,1,11,30.56,0,3.2,3.88,104.5,44.89,673.33,678.3,1013.58
India,Mumbai,19.07,72.87,2025,1,1,12,31.36,0,2.39,2.96,103.6,43.63,687.95,695.1,1032.5
India,Mumbai,19.07,72.87,2025,1,1,13,31.9,0,1.71,2.23,95.4,42.06,627.03,628.47,968.58
India,Mumbai,19.07,72.87,2025,1,1,14,31.99,0,1.12,1.61,64.1,41.24,512.35,522.2,826.2
India,Mumbai,19.07,72.87,2025,1,1,15,31.57,0,1.3,1.68,12,42.77,346.48,354,615.05
India,Mumbai,19.07,72.87,2025,1,1,16,30.11,0,1.79,2.54,342.8,50.68,157.75,161.73,349.52
India,Mumbai,19.07,72.87,2025,1,1,17,26.29,0,2.39,4.3,322.7,70.59,17.35,17.58,66.8
India,Mumbai,19.07,72.87,2025,1,1,18,24.49,0,2.87,5.44,325.4,74,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,19,23.49,0,2.96,5.66,335,78.77,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,20,22.64,0,2.78,5.25,348.4,83.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,21,21.98,0,2.56,4.56,3.6,86.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,22,21.58,0,2.36,3.9,21.7,85.98,0,0,0
India,Mumbai,19.07,72.87,2025,1,1,23,21.16,0,2.31,3.71,45.5,85.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,0,20.47,0,2.64,4.42,68.5,85.34,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,1,19.84,0,3.06,5.62,81.9,84.53,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,2,19.33,0,3.43,6.68,88.7,82.2,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,3,18.9,0,3.93,7.63,93.1,78.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,4,18.57,0,4.49,8.39,96.1,75.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,5,18.28,0,4.94,8.79,97.6,73.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,6,18,0,5.23,8.93,98.6,73.6,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,7,19.36,0,6.03,8.14,99.4,67.86,96.45,101.45,220.25
India,Mumbai,19.07,72.87,2025,1,2,8,21.92,0,5.45,6.12,98.2,61.15,294.45,306.73,499.2
India,Mumbai,19.07,72.87,2025,1,2,9,25.34,0,3.98,4.43,94,55.45,498.08,505.05,737.62
India,Mumbai,19.07,72.87,2025,1,2,10,29.74,0,3.39,4.13,87,41.57,574.35,575.15,913.4
India,Mumbai,19.07,72.87,2025,1,2,11,31.68,0,3.13,3.91,74.2,34.66,729.28,730.97,1014.53
India,Mumbai,19.07,72.87,2025,1,2,12,32.53,0,3.08,3.88,67.3,31.47,752.42,753.15,1034.07
India,Mumbai,19.07,72.87,2025,1,2,13,33,0,3.04,3.88,63.6,29.37,696.08,705.78,970.78
India,Mumbai,19.07,72.87,2025,1,2,14,33.01,0,2.89,3.79,59.4,28.89,574.05,584.12,828.9
India,Mumbai,19.07,72.87,2025,1,2,15,32.76,0,2.59,3.72,51.6,29.23,398.08,406.88,618.1
India,Mumbai,19.07,72.87,2025,1,2,16,31,0,1.99,3.12,32.1,39.36,191.95,197.75,352.77
India,Mumbai,19.07,72.87,2025,1,2,17,27.01,0,2.15,3.34,349.8,54.4,22.3,22.65,68.95
India,Mumbai,19.07,72.87,2025,1,2,18,24.35,0,2.71,4.37,342.4,60.98,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,19,23,0,2.89,4.68,353.8,66.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,20,22.14,0,2.93,4.63,16.9,69.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,21,21.09,0,3.25,5.37,45.6,69.92,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,22,19.97,0,3.82,7.02,69.1,67.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,2,23,19.03,0,4.45,8.66,83.3,62.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,0,18.31,0,5.16,9.58,91.3,59.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,1,17.69,0,5.72,9.81,96.2,58.38,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,2,17.02,0,5.95,9.79,99,59.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,3,16.43,3.79,6,9.74,99.9,61.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,4,15.78,9.31,5.94,9.76,99.9,63.85,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,5,15.3,8.32,5.95,9.8,100.5,65.33,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,6,14.93,5.56,5.88,9.76,101.2,66.12,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,7,16.42,1.73,6.46,8.87,101.5,60.68,105.15,111.22,218.62
India,Mumbai,19.07,72.87,2025,1,3,8,19.51,0,6.08,6.92,101.2,52.4,313.45,326.12,498.35
India,Mumbai,19.07,72.87,2025,1,3,9,23.63,0,4.81,5.42,100.8,45.5,425.5,428.95,737.38
India,Mumbai,19.07,72.87,2025,1,3,10,28.45,0,4.85,5.89,104,32.55,672.65,682.2,913.8
India,Mumbai,19.07,72.87,2025,1,3,11,30.83,0,3.8,4.6,99.2,28.04,769.72,772.53,1015.6
India,Mumbai,19.07,72.87,2025,1,3,12,32.05,0,2.9,3.6,88,26.09,783.83,788.55,1035.82
India,Mumbai,19.07,72.87,2025,1,3,13,32.67,0,2.42,3.09,76.4,25.33,728.05,733.15,973.1
India,Mumbai,19.07,72.87,2025,1,3,14,32.73,0,2.2,2.9,65.9,25.44,608.62,609.17,831.7
India,Mumbai,19.07,72.87,2025,1,3,15,32.38,0,2.03,2.91,56.5,26.92,426.7,428.3,621.25
India,Mumbai,19.07,72.87,2025,1,3,16,30.78,0,1.65,2.5,35.6,35.81,210.82,212.73,356.1
India,Mumbai,19.07,72.87,2025,1,3,17,26.55,0,1.96,2.98,345.2,52.54,23.27,23.45,71.18
India,Mumbai,19.07,72.87,2025,1,3,18,23.61,0,2.72,4.41,338,59.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,19,22.08,0,3.1,5.06,348.7,64.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,20,21.07,0,3.14,5.09,7.1,68.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,21,20.3,0,3.16,5.06,30.2,69.29,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,22,19.56,0,3.3,5.32,53.5,67.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,3,23,18.67,0,3.62,6.1,73,64.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,0,17.76,0,4.03,7.32,86.7,61.27,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,1,17.06,0,4.44,8.58,95,58.85,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,2,16.51,0,4.92,9.45,99.6,57.78,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,3,16.06,0,5.37,9.81,102.4,57.8,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,4,15.69,0,5.66,9.89,104.7,58.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,5,15.37,0,5.79,9.91,106.3,59.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,6,15.09,0,5.78,9.8,106.8,60.85,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,7,16.86,0,6.45,8.7,107.3,55.65,101.72,109.05,217.12
India,Mumbai,19.07,72.87,2025,1,4,8,19.88,0,5.66,6.38,107.1,49.73,310.2,322.45,497.62
India,Mumbai,19.07,72.87,2025,1,4,9,23.69,0,4.1,4.63,107.3,45.41,517,523.88,737.28
India,Mumbai,19.07,72.87,2025,1,4,10,28.51,0,4.16,5.17,119.5,32.91,659.97,660.85,914.35
India,Mumbai,19.07,72.87,2025,1,4,11,31.27,0,2.84,3.5,134.7,26.31,771.58,772.35,1016.83
India,Mumbai,19.07,72.87,2025,1,4,12,32.38,0,1.38,1.72,164.9,23.83,797.15,799.1,1037.72
India,Mumbai,19.07,72.87,2025,1,4,13,32.64,0,0.94,0.9,216.4,23.55,738.25,738.45,975.58
India,Mumbai,19.07,72.87,2025,1,4,14,32.34,0,1.02,0.69,255.3,24.23,602.3,606,834.65
India,Mumbai,19.07,72.87,2025,1,4,15,31.54,0,1.23,1.04,283.1,27.06,421.92,428.2,624.5
India,Mumbai,19.07,72.87,2025,1,4,16,29.71,0,1.6,2.17,296.4,34.46,205.52,211.93,359.48
India,Mumbai,19.07,72.87,2025,1,4,17,24.6,0,2.56,4.35,300,59.29,25.02,25.6,73.47
India,Mumbai,19.07,72.87,2025,1,4,18,22.3,0,3.1,5.22,310.4,64.52,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,19,21.19,0,3.13,5.25,326.2,71.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,20,20.32,0,3.03,5.03,344.5,76.34,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,21,19.58,0,2.94,4.81,4.5,79.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,22,18.92,0,2.92,4.75,23.8,81.2,0,0,0
India,Mumbai,19.07,72.87,2025,1,4,23,18.37,0,2.84,4.51,37.6,80.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,0,18.02,0,2.67,4.11,48.5,77.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,1,17.78,0,2.54,3.81,60.5,73.31,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,2,17.62,0,2.52,3.73,72.4,69.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,3,17.62,0,2.61,3.97,82.3,67.52,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,4,17.54,0,2.79,4.36,89.8,65.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,5,17.41,0,2.89,4.57,93.8,63.65,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,6,17.17,0,2.9,4.6,95.9,62.89,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,7,18.94,0,2.62,4.61,99,63.09,67.57,99.55,215.75
India,Mumbai,19.07,72.87,2025,1,5,8,21.81,0,2.94,3.4,98.4,45.62,232.98,304.58,497
India,Mumbai,19.07,72.87,2025,1,5,9,24.61,0,1.36,1.48,65.1,37.6,415.92,500.9,737.25
India,Mumbai,19.07,72.87,2025,1,5,10,26.96,0,0.78,0.94,24.9,32.62,571.3,651.12,915
India,Mumbai,19.07,72.87,2025,1,5,11,28.67,0,0.38,0.81,90,29.7,648.38,739.83,1018.15
India,Mumbai,19.07,72.87,2025,1,5,12,30.3,0,1.11,1.51,172.2,27.52,588.6,742.42,1039.68
India,Mumbai,19.07,72.87,2025,1,5,13,31,0,1.62,1.89,196.9,26.87,511.83,683.3,978.1
India,Mumbai,19.07,72.87,2025,1,5,14,30.95,0,1.89,1.94,226.1,27.98,430.9,559.6,837.62
India,Mumbai,19.07,72.87,2025,1,5,15,30.05,0,2.27,2.38,259.1,32.33,276.8,383.58,627.8
India,Mumbai,19.07,72.87,2025,1,5,16,27.8,0,2.71,3.99,284.5,43.24,131.73,182.88,362.9
India,Mumbai,19.07,72.87,2025,1,5,17,23.48,0,3.1,5.95,302.1,63.86,16.5,21.52,75.82
India,Mumbai,19.07,72.87,2025,1,5,18,21.67,0,3.42,6.63,314.5,71.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,19,20.88,0,3.49,6.78,325.5,75.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,20,20.3,0,3.38,6.59,335.9,78.5,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,21,19.7,0,3.1,5.98,348.1,81.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,22,19.21,0,2.85,5.33,1.2,82.88,0,0,0
India,Mumbai,19.07,72.87,2025,1,5,23,18.76,0,2.62,4.65,16.2,83.88,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,0,18.39,0,2.42,4.04,28.4,83.99,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,1,17.85,0,2.34,3.73,26.3,83.82,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,2,17.41,0,2.38,3.81,23.2,84,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,3,17.02,0,2.43,3.89,32.1,83.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,4,16.61,0,2.53,4.03,43.1,83.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,5,16.27,0,2.66,4.23,51.6,82.62,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,6,16,0,2.75,4.38,56.9,81.75,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,7,18.19,0,2.59,4.32,61.9,75.26,81.4,83.9,214.5
India,Mumbai,19.07,72.87,2025,1,6,8,21.12,0,3.2,3.76,50.8,57.3,272.02,278.17,496.5
India,Mumbai,19.07,72.87,2025,1,6,9,24.05,0,3.63,4.27,24.2,45.58,361.65,361.85,737.38
India,Mumbai,19.07,72.87,2025,1,6,10,26.62,0,3.77,4.26,6.5,38.15,471.08,471.65,915.8
India,Mumbai,19.07,72.87,2025,1,6,11,28.31,0,3.56,3.91,352.6,34.81,654.88,656.78,1019.62
India,Mumbai,19.07,72.87,2025,1,6,12,29.38,0,3.44,3.76,342,33.57,718.83,723.47,1041.78
India,Mumbai,19.07,72.87,2025,1,6,13,29.96,0,3.37,3.67,334.5,33.07,677.33,678.78,980.75
India,Mumbai,19.07,72.87,2025,1,6,14,30.08,0,3.29,3.59,327.9,32.74,545.85,552.75,840.7
India,Mumbai,19.07,72.87,2025,1,6,15,29.56,0,3.28,3.81,321.9,34.41,373.27,379.05,631.15
India,Mumbai,19.07,72.87,2025,1,6,16,27.46,0,3.15,5.12,315.5,44.29,174.45,178.38,366.4
India,Mumbai,19.07,72.87,2025,1,6,17,23.16,0,3.61,7.04,315.7,58.29,21.38,21.52,78.25
India,Mumbai,19.07,72.87,2025,1,6,18,21.15,0,3.97,7.73,326,62.15,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,19,20.01,0,3.86,7.56,339.2,65.1,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,20,18.99,0,3.67,7.19,354.1,66.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,21,18.01,0,3.49,6.78,7.9,68.12,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,22,17.15,0,3.36,6.35,20.9,69.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,6,23,16.47,0,3.26,5.89,33.5,71.5,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,0,16.03,0,3.24,5.59,45,73.52,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,1,15.71,0,3.25,5.53,55.7,75.45,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,2,15.4,0,3.33,5.73,65.1,77.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,3,15.1,0,3.43,6.1,73.4,79.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,4,14.86,0,3.56,6.53,80.1,81.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,5,14.72,0,3.7,7,85.4,82.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,6,14.7,0,3.91,7.5,88.8,82.03,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,7,17.03,0,5.07,7.32,91.4,71.97,80.7,82.68,213.38
India,Mumbai,19.07,72.87,2025,1,7,8,19.82,0,5.09,5.65,91,62.6,268.85,276.2,496.12
India,Mumbai,19.07,72.87,2025,1,7,9,23.62,0,4.24,4.81,87.3,51.93,366.85,369.17,737.6
India,Mumbai,19.07,72.87,2025,1,7,10,27.75,0,3.81,4.51,84.9,38.62,527.15,530.15,916.67
India,Mumbai,19.07,72.87,2025,1,7,11,30.04,0,2.96,3.63,83.4,33.67,710.97,719.28,1021.17
India,Mumbai,19.07,72.87,2025,1,7,12,31.23,0,2.22,2.76,77,30.75,684.92,688.22,1043.97
India,Mumbai,19.07,72.87,2025,1,7,13,31.76,0,1.76,2.22,64.7,28.95,626.47,638.3,983.5
India,Mumbai,19.07,72.87,2025,1,7,14,31.67,0,1.59,2.04,51.6,28.36,509.7,520.9,843.85
India,Mumbai,19.07,72.87,2025,1,7,15,31.15,0,1.5,1.99,40.4,30.04,343.25,351.95,634.58
India,Mumbai,19.07,72.87,2025,1,7,16,29.6,0,1.3,1.88,20.7,40.44,158.95,161.43,369.92
India,Mumbai,19.07,72.87,2025,1,7,17,26.55,0,1.69,2.46,351.5,51.19,20.05,19.98,80.7
India,Mumbai,19.07,72.87,2025,1,7,18,24.54,0,2.15,3.2,359.7,56.18,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,19,22.93,0,2.52,3.92,23.9,62.45,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,20,21.42,0,3.19,5.33,50.2,65.88,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,21,20.32,0,3.9,7.24,68.8,65.78,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,22,19.52,0,4.8,8.87,79.9,63.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,7,23,18.91,0,5.98,9.66,84.6,61.89,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,0,18.17,0,6.57,9.74,86.4,63.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,1,17.47,0,6.71,9.67,87.3,65.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,2,16.89,0.05,6.56,9.44,88.4,67.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,3,16.4,0.11,6.44,9.27,89.6,69.36,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,4,16,0.12,6.35,9.16,90.7,70.74,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,5,15.68,0.1,6.24,9.06,92.4,71.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,6,15.45,0.08,6.14,8.98,94.7,71.85,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,7,16.59,0.03,6.62,8.31,97.6,66.78,75.53,84.6,212.4
India,Mumbai,19.07,72.87,2025,1,8,8,19.32,0,6.28,7.05,99.9,58.35,261.25,279.7,495.85
India,Mumbai,19.07,72.87,2025,1,8,9,23.39,0,5.64,6.43,104.9,48.26,456.48,475.27,737.95
India,Mumbai,19.07,72.87,2025,1,8,10,27.46,0,5.08,5.94,113.8,37.49,612.7,627.5,917.7
India,Mumbai,19.07,72.87,2025,1,8,11,29.56,0,3.81,4.5,124,33.85,709.83,717.15,1022.88
India,Mumbai,19.07,72.87,2025,1,8,12,30.67,0,2.43,2.86,135.7,31.62,698.47,705.15,1046.28
India,Mumbai,19.07,72.87,2025,1,8,13,31.15,0,1.38,1.64,150.5,29.99,641.28,654.45,986.33
India,Mumbai,19.07,72.87,2025,1,8,14,31.07,0,0.65,0.82,165.8,29.72,534.33,536.85,847.1
India,Mumbai,19.07,72.87,2025,1,8,15,30.53,0,0.06,0.23,218.7,30.89,365.5,367.33,638.08
India,Mumbai,19.07,72.87,2025,1,8,16,29.21,0,0.47,0.59,337.3,38.73,171.55,173.12,373.48
India,Mumbai,19.07,72.87,2025,1,8,17,26.25,0,1.25,1.82,320.8,51.5,21.75,21.9,83.25
India,Mumbai,19.07,72.87,2025,1,8,18,23.84,0,1.93,2.94,330.1,58.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,19,22.28,0,2.34,3.63,349.7,64.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,20,21.22,0,2.57,4.01,12.6,67.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,21,20.37,0,2.78,4.37,38.6,69.27,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,22,19.47,0,3.11,5.08,62.9,69.38,0,0,0
India,Mumbai,19.07,72.87,2025,1,8,23,18.56,0,3.59,6.36,81.2,67.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,0,17.79,0,4.13,7.96,92.4,63.19,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,1,17.2,0,4.93,9.25,98.3,58.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,2,16.75,0,5.87,9.81,101.3,55.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,3,16.13,0,6.48,9.89,102.3,56.24,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,4,15.53,0,6.88,9.98,102.7,58.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,5,15.07,0,7.01,10.02,102.4,60.13,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,6,14.74,0,7.03,9.98,102.2,61.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,7,15.94,0,7.47,9.27,102.4,58.03,71.95,79.85,211.55
India,Mumbai,19.07,72.87,2025,1,9,8,19.13,0,6.98,7.87,102.2,50.23,235.38,272.08,495.7
India,Mumbai,19.07,72.87,2025,1,9,9,23.34,0,6.13,7.04,105,42.65,435.08,470.48,738.42
India,Mumbai,19.07,72.87,2025,1,9,10,27.79,0,5.92,6.9,116,31.59,607.83,627.85,918.83
India,Mumbai,19.07,72.87,2025,1,9,11,29.89,0,4.04,4.63,123.3,28.06,706.92,721.15,1024.65
India,Mumbai,19.07,72.87,2025,1,9,12,30.78,0,2.82,3.24,125.8,26.78,715.45,728.08,1048.68
India,Mumbai,19.07,72.87,2025,1,9,13,31.16,0,2.21,2.59,124.1,26.07,656.55,657.83,989.22
India,Mumbai,19.07,72.87,2025,1,9,14,30.99,0,1.76,2.11,120.4,25.96,541.38,555.55,850.4
India,Mumbai,19.07,72.87,2025,1,9,15,30.44,0,1.23,1.59,115.5,27.29,368.35,380.52,641.6
India,Mumbai,19.07,72.87,2025,1,9,16,29.23,0,0.69,0.96,109.5,34.36,173.7,178.62,377.1
India,Mumbai,19.07,72.87,2025,1,9,17,27.34,0,0.07,0.14,8.1,38.55,22.62,22.75,85.82
India,Mumbai,19.07,72.87,2025,1,9,18,25.82,0,0.59,0.8,333.9,41.62,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,19,24.19,0,1.03,1.44,356.7,48.91,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,20,22.77,0,1.57,2.22,28,54.3,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,21,21.03,0,2.28,3.39,54.6,60.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,22,19.6,0,2.85,4.41,73.5,64,0,0,0
India,Mumbai,19.07,72.87,2025,1,9,23,18.58,0,3.26,5.28,88.1,63.64,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,0,17.77,0,3.65,6.29,97.9,62.01,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,1,17.2,0,3.98,7.39,104.2,60.52,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,2,16.86,0,4.22,8.14,108.2,59.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,3,16.6,0,4.44,8.63,109.9,59.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,4,16.45,0,4.78,9.18,110.6,59.09,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,5,16.26,0,4.95,9.2,111.4,59.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,6,15.96,0,5.02,9.07,112,62.38,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,7,17.55,0,5.84,8.22,112.4,59.16,59.97,66.95,210.85
India,Mumbai,19.07,72.87,2025,1,10,8,19.98,0,5.96,6.75,114.9,55.39,213.2,234.48,495.65
India,Mumbai,19.07,72.87,2025,1,10,9,23.63,0,5.31,6.01,119.9,50.31,242.1,243.45,739
India,Mumbai,19.07,72.87,2025,1,10,10,27.62,0,4.69,5.48,132.1,41.67,412.98,415.08,920.08
India,Mumbai,19.07,72.87,2025,1,10,11,29.71,0,3.85,4.59,146.2,37.95,647.62,657.22,1026.53
India,Mumbai,19.07,72.87,2025,1,10,12,30.69,0,3.27,3.9,160.7,36.36,637.55,650.62,1051.15
India,Mumbai,19.07,72.87,2025,1,10,13,31.04,0,2.87,3.39,173.6,36.09,585.12,601.67,992.22
India,Mumbai,19.07,72.87,2025,1,10,14,30.85,0,2.47,2.87,189.1,36.75,465.73,487.52,853.75
India,Mumbai,19.07,72.87,2025,1,10,15,30.2,0,2.09,2.41,207.7,39.06,300.8,324.33,645.2
India,Mumbai,19.07,72.87,2025,1,10,16,28.61,0,1.74,2.39,232.5,48,136.07,145.95,380.73
India,Mumbai,19.07,72.87,2025,1,10,17,25.01,0,2.03,3.4,263.5,68,19.52,19.25,88.47
India,Mumbai,19.07,72.87,2025,1,10,18,23.44,0,2.21,3.55,283.1,70.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,19,22.88,0,1.98,3.02,304.7,71.78,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,20,22.55,0,1.71,2.51,329.1,71.28,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,21,22.24,0,1.49,2.12,358.8,70.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,22,21.75,0,1.51,2.13,36.1,69.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,10,23,20.97,0,1.82,2.62,65.7,71.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,0,20.19,0,2.16,3.19,85.5,72.87,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,1,19.55,0,2.38,3.57,99.2,73.98,0,0,0
